Source,Year,Issue,Name,Con,Dept,Author,Lang,Type,ciphertext,plaintext
Russ Atkinson,2002,6,ND02,A25,A,THE RAT,Eng,Aristocrat,,
Russ Atkinson,2002,6,ND02,AC691,S,EL CONDOR,Eng,Transposition,,
Russ Atkinson,2002,6,ND02,AC692,S,APEX DX,Eng,UNKNOWN,,
Russ Atkinson,2002,6,ND02,AC693,S,ANCHISES,Eng,Prog  Autokey,,
Russ Atkinson,2002,6,ND02,AC694,S,BION,Eng,UNKNOWN,,
Russ Atkinson,2002,6,ND02,AC695,S,ARIES,Eng,Quagmire IV,,
Russ Atkinson,2002,6,ND02,C01,C,ASPEN,Eng,Cryptarithm,,
Russ Atkinson,2002,6,ND02,C02,C,LI'L GAMIN,Eng,Cryptarithm,,
Russ Atkinson,2002,6,ND02,C03,C,OOBOO,Eng,Cryptarithm,,
Russ Atkinson,2002,6,ND02,C04,C,LINB,Eng,Cryptarithm,,
Russ Atkinson,2002,6,ND02,C05,C,LIONEL,Eng,Cryptarithm,,
Russ Atkinson,2002,6,ND02,C06,C,THE DOC,Eng,Cryptarithm,,
Russ Atkinson,2002,6,ND02,C07,C,G-MAN,Eng,Cryptarithm,,
Russ Atkinson,2002,6,ND02,C08,C,ALCHEMYST,Eng,Cryptarithm,,
Russ Atkinson,2002,6,ND02,C09,C,OZ,Eng,Cryptarithm,,
Russ Atkinson,2002,6,ND02,C10,C,CROTALUS,Eng,Cryptarithm,,
Russ Atkinson,2002,6,ND02,C11,C,DYETI,Eng,Cryptarithm,,
Russ Atkinson,2002,6,ND02,C12,C,ARIES,Eng,Cryptarithm,,
Russ Atkinson,2002,6,ND02,C13,C,VERMONSTER,Eng,Cryptarithm,,
Russ Atkinson,2002,6,ND02,C14,C,LI'L GAMIN,Eng,Cryptarithm,,
Russ Atkinson,2002,6,ND02,C15,C,ACHAMP,Eng,Cryptarithm,,
Russ Atkinson,2002,6,ND02,CS1,S,APEX DX,Eng,Cryptarithm,,
Russ Atkinson,2002,6,ND02,CS2,S,MARSHEN,Eng,Cryptarithm,,
Russ Atkinson,2002,6,ND02,E01,E,THE DOC,Eng,Homophonic,,
Russ Atkinson,2002,6,ND02,E02,E,LURENS,Eng,Railfence,,
Russ Atkinson,2002,6,ND02,E03,E,RISHU,Eng,Beaufort,,
Russ Atkinson,2002,6,ND02,E04,E,WALRUS,Eng,Baconian,,
Russ Atkinson,2002,6,ND02,E05,E,LINB,Eng,CC Tramp,,
Russ Atkinson,2002,6,ND02,E06,E,APEX DX,Eng,Null,,
Russ Atkinson,2002,6,ND02,E07,E,RIG R. MORTIS,Eng,Route Tramp,,
Russ Atkinson,2002,6,ND02,E08,E,AURION,Eng,Monome-dinome,,
Russ Atkinson,2002,6,ND02,E09,E,OOBOO,Eng,Grille,,
Russ Atkinson,2002,6,ND02,E10,E,OZ,Eng,Slidefair,,
Russ Atkinson,2002,6,ND02,E11,E,BION,Eng,Amsco,,
Russ Atkinson,2002,6,ND02,E12,E,OZ,Eng,Gromark,,
Russ Atkinson,2002,6,ND02,E13,E,MARSHEN,Eng,Trifid,,
Russ Atkinson,2002,6,ND02,E14,E,OZ,Eng,Phillips,,
Russ Atkinson,2002,6,ND02,E15,E,ALCHEMYST,Eng,Bifid,,
Russ Atkinson,2002,6,ND02,E16,E,G-MAN,Eng,Ragbaby,,
Russ Atkinson,2002,6,ND02,E17,E,ANGO-KA,Eng,Quagmire II,,
Russ Atkinson,2002,6,ND02,E18,E,G4EGG,Eng,Playfair,,
Russ Atkinson,2002,6,ND02,E19,E,CROTALUS,Eng,Twin Bifids,,
Russ Atkinson,2002,6,ND02,E20,E,ANCHISES,Eng,Nihilist Subst,,
Russ Atkinson,2002,6,ND02,E21,E,HONEYBEE,Eng,Frac Morse,,
Russ Atkinson,2002,6,ND02,E22,E,CERE E. US,Eng,Quagmire III,,
Russ Atkinson,2002,6,ND02,E23,E,MICROPOD,Eng,UNKNOWN,,
Russ Atkinson,2002,6,ND02,E24,E,G-MAN,Eng,Quagmire IV,,
Russ Atkinson,2002,6,ND02,E25,E,SCRYER,Eng,Conj Mat Bifid,,
Russ Atkinson,2002,6,ND02,E26,E,RIG R. MORTIS,Eng,6x6 Tri-square,,
Russ Atkinson,2002,6,ND02,P01,P,COLD DUCK,Eng,Patristocrat,,
Russ Atkinson,2002,6,ND02,P02,P,G4EGG,Eng,Patristocrat,,
Russ Atkinson,2002,6,ND02,P03,P,ANGO-KA,Eng,Patristocrat,,
Russ Atkinson,2002,6,ND02,P04,P,BION,Eng,Patristocrat,,
Russ Atkinson,2002,6,ND02,P05,P,FAKER,Eng,Patristocrat,,
Russ Atkinson,2002,6,ND02,P06,P,JOSQUIN,Eng,Patristocrat,,
Russ Atkinson,2002,6,ND02,P07,P,LIONEL,Eng,Patristocrat,,
Russ Atkinson,2002,6,ND02,P08,P,THE DOC,Eng,Patristocrat,,
Russ Atkinson,2002,6,ND02,P09,P,AAHJU,Eng,Patristocrat,,
Russ Atkinson,2002,6,ND02,P10,P,G-MAN,Eng,Patristocrat,,
Russ Atkinson,2002,6,ND02,P11,P,MOTOR,Eng,Patristocrat,,
Russ Atkinson,2002,6,ND02,P12,P,OOBOO,Eng,Patristocrat,,
Russ Atkinson,2002,6,ND02,PS1,S,MICROPOD,Eng,Patristocrat,,
Russ Atkinson,2002,6,ND02,PS2,S,DYETI,Eng,Patristocrat,,
Russ Atkinson,2002,6,ND02,X01,X,CROTALUS,Fre,Aristocrat,,
Russ Atkinson,2002,6,ND02,X02,X,CROTALUS,Ita,Aristocrat,,
Russ Atkinson,2002,6,ND02,X03,X,LA CIGALE,Spa,Aristocrat,,
Russ Atkinson,2002,6,ND02,X04,X,G-MAN,Lat,Aristocrat,,
Russ Atkinson,2002,6,ND02,X05,X,OOBOO,Swe,Aristocrat,,
Russ Atkinson,2002,6,ND02,X06,X,NIL VERONUS,Dan,Aristocrat,,
Russ Atkinson,2002,6,ND02,X07,X,G-MAN,Ger,Aristocrat,,
Russ Atkinson,2002,6,ND02,X08,X,LA CIGALE,Fre,Patristocrat,,
Russ Atkinson,2002,6,ND02,X09,X,ARIES,Int,Railfence,,
Russ Atkinson,2002,6,ND02,X10,X,THE DOC,Lat,Baconian,,
Russ Atkinson,2002,6,ND02,X11,X,SUSSI,Ita,Grandpre,,
Russ Atkinson,2002,6,ND02,X12,X,EL CONDOR,Ger,Tridigital,,
Russ Atkinson,2002,6,ND02,XS1,S,BION,Tok,Aristocrat,,
Russ Atkinson,2002,6,ND02,XS2,S,LIONEL,Heb,Cryptarithm,,
Russ Atkinson,2002,5,SO02,A01,A,GLAZE,Eng,Aristocrat,,
Russ Atkinson,2002,5,SO02,A02,A,SLIDERULE,Eng,Aristocrat,,
Russ Atkinson,2002,5,SO02,A03,A,JOSQUIN,Eng,Aristocrat,,
Russ Atkinson,2002,5,SO02,A04,A,LINB,Eng,Aristocrat,,
Russ Atkinson,2002,5,SO02,A05,A,OZ,Eng,Aristocrat,,
Russ Atkinson,2002,5,SO02,A06,A,THE RAT,Eng,Aristocrat,,
Russ Atkinson,2002,5,SO02,A07,A,CROTALUS,Eng,Aristocrat,,
Russ Atkinson,2002,5,SO02,A08,A,COLD DUCK,Eng,Aristocrat,,
Russ Atkinson,2002,5,SO02,A09,A,MARSHEN,Eng,Aristocrat,,
Russ Atkinson,2002,5,SO02,A10,A,AAHJU,Eng,Aristocrat,,
Russ Atkinson,2002,5,SO02,A11,A,ANGO-KA,Eng,Aristocrat,,
Russ Atkinson,2002,5,SO02,A12,A,ANCHISES,Eng,Aristocrat,,
Russ Atkinson,2002,5,SO02,A13,A,L. TWIN,Eng,Aristocrat,,
Russ Atkinson,2002,5,SO02,A14,A,G-MAN,Eng,Aristocrat,,
Russ Atkinson,2002,5,SO02,A15,A,EL CONDOR,Eng,Aristocrat,,
Russ Atkinson,2002,5,SO02,A16,A,WEAVER,Eng,Aristocrat,,
Russ Atkinson,2002,5,SO02,A17,A,BRASSPOUNDER,Eng,Aristocrat,,
Russ Atkinson,2002,5,SO02,A18,A,AURION,Eng,Aristocrat,,
Russ Atkinson,2002,5,SO02,A19,A,DYETI,Eng,Aristocrat,,
Russ Atkinson,2002,5,SO02,A20,A,R&K,Eng,Aristocrat,,
Russ Atkinson,2002,5,SO02,A21,A,LIONEL,Eng,Aristocrat,,
Russ Atkinson,2002,5,SO02,A22,A,RIG R. MORTIS,Eng,Aristocrat,,
Russ Atkinson,2002,5,SO02,A23,A,PETROUSHKA,Eng,Aristocrat,,
Russ Atkinson,2002,5,SO02,A24,A,THE DOC,Eng,Aristocrat,,
Russ Atkinson,2002,5,SO02,A25,A,MICROPOD,Eng,Aristocrat,,
Russ Atkinson,2002,5,SO02,AC686,S,APEX DX,Eng,Key Phrase,,
Russ Atkinson,2002,5,SO02,AC687,S,EL CONDOR,Eng,UNKNOWN,,
Russ Atkinson,2002,5,SO02,AC688,S,BRASSPOUNDER,Eng,UNKNOWN,,
Russ Atkinson,2002,5,SO02,AC689,S,BOZOL,Eng,UNKNOWN,,
Russ Atkinson,2002,5,SO02,AC890,S,BION,Eng,Headline,,
Russ Atkinson,2002,5,SO02,C01,C,OOBOO,Eng,Cryptarithm,,
Russ Atkinson,2002,5,SO02,C02,C,WALRUS,Eng,Cryptarithm,,
Russ Atkinson,2002,5,SO02,C03,C,ASPEN,Eng,Cryptarithm,,
Russ Atkinson,2002,5,SO02,C04,C,ACHAMP,Eng,Cryptarithm,,
Russ Atkinson,2002,5,SO02,C05,C,THE DOC,Eng,Cryptarithm,,
Russ Atkinson,2002,5,SO02,C06,C,ANCHISES,Eng,Cryptarithm,,
Russ Atkinson,2002,5,SO02,C07,C,CROTALUS,Eng,Cryptarithm,,
Russ Atkinson,2002,5,SO02,C08,C,ALCHEMYST,Eng,Cryptarithm,,
Russ Atkinson,2002,5,SO02,C09,C,OZ,Eng,Cryptarithm,,
Russ Atkinson,2002,5,SO02,C10,C,MARSHEN,Eng,Cryptarithm,,
Russ Atkinson,2002,5,SO02,C11,C,DYETI,Eng,Cryptarithm,,
Russ Atkinson,2002,5,SO02,C12,C,VERMONSTER,Eng,Cryptarithm,,
Russ Atkinson,2002,5,SO02,C13,C,ARIES,Eng,Cryptarithm,,
Russ Atkinson,2002,5,SO02,C14,C,G-MAN,Eng,Cryptarithm,,
Russ Atkinson,2002,5,SO02,Cover,S,CAPYBARA,Eng,UNKNOWN,,
Russ Atkinson,2002,5,SO02,CS1,S,LI'L GAMIN,Eng,Cryptarithm,,
Russ Atkinson,2002,5,SO02,CS2,S,APEX DX,Eng,Cryptarithm,,
Russ Atkinson,2002,5,SO02,E01,E,LIFER,Eng,Gronsfeld,,
Russ Atkinson,2002,5,SO02,E02,E,MARSHEN,Eng,Porta,,
Russ Atkinson,2002,5,SO02,E03,E,MSCREP,Eng,UNKNOWN,,
Russ Atkinson,2002,5,SO02,E04,E,APEX DX,Eng,IC Tramp,,
Russ Atkinson,2002,5,SO02,E05,E,OUROBOROS,Eng,Checkerboard,,
Russ Atkinson,2002,5,SO02,E06,E,BION,Eng,Tridigital,,
Russ Atkinson,2002,5,SO02,E07,E,G4EGG,Eng,Morbit,,
Russ Atkinson,2002,5,SO02,E08,E,RIG R. MORTIS,Eng,Redefence,,
Russ Atkinson,2002,5,SO02,E09,E,LURENS,Eng,Cadenus,,
Russ Atkinson,2002,5,SO02,E10,E,OZ,Eng,Frac Morse,,
Russ Atkinson,2002,5,SO02,E11,E,KOSTY,Eng,Bazeries,,
Russ Atkinson,2002,5,SO02,E12,E,CROTALUS,Eng,Ragbaby,,
Russ Atkinson,2002,5,SO02,E13,E,OYOYO,Eng,Amsco,,
Russ Atkinson,2002,5,SO02,E14,E,MICROPOD,Eng,Phillips,,
Russ Atkinson,2002,5,SO02,E15,E,G4EGG,Eng,Nicodemus,,
Russ Atkinson,2002,5,SO02,E16,E,MARSHEN,Eng,Trifid,,
Russ Atkinson,2002,5,SO02,E17,E,CERE E. US,Eng,Quagmire III,,
Russ Atkinson,2002,5,SO02,E18,E,ALCHEMYST,Eng,Bifid,,
Russ Atkinson,2002,5,SO02,E19,E,EL CONDOR,Eng,Myszkowski,,
Russ Atkinson,2002,5,SO02,E20,E,LINB,Eng,Playfair,,
Russ Atkinson,2002,5,SO02,E21,E,THE DOC,Eng,Foursquare,,
Russ Atkinson,2002,5,SO02,E22,E,CAPYBARA,Eng,Grandpre,,
Russ Atkinson,2002,5,SO02,E23,E,OZ,Eng,Tri-square,,
Russ Atkinson,2002,5,SO02,E24,E,RISHU,Eng,Vig Running Key,,
Russ Atkinson,2002,5,SO02,E25,E,EL CONDOR,Eng,Quagmire IV,,
Russ Atkinson,2002,5,SO02,E26,E,SCRYER,Eng,Digrafid,,
Russ Atkinson,2002,5,SO02,P01,P,L. TWIN,Eng,Patristocrat,,
Russ Atkinson,2002,5,SO02,P02,P,HONEYBEE,Eng,Patristocrat,,
Russ Atkinson,2002,5,SO02,P03,P,WALRUS,Eng,Patristocrat,,
Russ Atkinson,2002,5,SO02,P04,P,BOZOL,Eng,Patristocrat,,
Russ Atkinson,2002,5,SO02,P05,P,FIZZY,Eng,Patristocrat,,
Russ Atkinson,2002,5,SO02,P06,P,MSCREP,Eng,Patristocrat,,
Russ Atkinson,2002,5,SO02,P07,P,CROTALUS,Eng,Patristocrat,,
Russ Atkinson,2002,5,SO02,P08,P,APEX DX,Eng,Patristocrat,,
Russ Atkinson,2002,5,SO02,P09,P,CERE E. US,Eng,Patristocrat,,
Russ Atkinson,2002,5,SO02,P10,P,MICROPOD,Eng,Patristocrat,,
Russ Atkinson,2002,5,SO02,P11,P,G-MAN,Eng,Patristocrat,,
Russ Atkinson,2002,5,SO02,P12,P,POSTREN,Eng,Patristocrat,,
Russ Atkinson,2002,5,SO02,PS1,S,ANCHISES,Eng,Patristocrat,,
Russ Atkinson,2002,5,SO02,PS2,S,WEAVER,Eng,Patristocrat,,
Russ Atkinson,2002,5,SO02,X01,X,CROTALUS,Ita,Aristocrat,,
Russ Atkinson,2002,5,SO02,X02,X,LINB,Fre,Aristocrat,,
Russ Atkinson,2002,5,SO02,X03,X,LA CIGALE,Spa,Aristocrat,,
Russ Atkinson,2002,5,SO02,X04,X,CROTALUS,Por,Aristocrat,,
Russ Atkinson,2002,5,SO02,X05,X,NIL VERONUS,Dan,Aristocrat,,
Russ Atkinson,2002,5,SO02,X06,X,OOBOO,Swe,Aristocrat,,
Russ Atkinson,2002,5,SO02,X07,X,DYETI,Esp,Aristocrat,,
Russ Atkinson,2002,5,SO02,X08,X,LA CIGALE,Spa,Patristocrat,,
Russ Atkinson,2002,5,SO02,X09,X,CAPYBARA,Ger,Amsco,,
Russ Atkinson,2002,5,SO02,X10,X,THE DOC,Lat,Redefence,,
Russ Atkinson,2002,5,SO02,X11,X,EL CONDOR,Spa,Myszkowski,,
Russ Atkinson,2002,5,SO02,X12,X,FIZZY,Ita,Baconian,,
Russ Atkinson,2002,5,SO02,XS1,S,ANCHISES,Fre,Vig Int Key,,
Russ Atkinson,2002,5,SO02,XS2,S,DYETI,Afr,Aristocrat,,
Russ Atkinson,2003,4,JA03,A01,A,OZ,Eng,Aristocrat,,
Russ Atkinson,2003,4,JA03,A02,A,RIG R. MORTIS,Eng,Aristocrat,,
Russ Atkinson,2003,4,JA03,A03,A,G-MAN,Eng,Aristocrat,,
Russ Atkinson,2003,4,JA03,A04,A,REAL NEO,Eng,Aristocrat,,
Russ Atkinson,2003,4,JA03,A05,A,WEAVER,Eng,Aristocrat,,
Russ Atkinson,2003,4,JA03,A06,A,AURION,Eng,Aristocrat,,
Russ Atkinson,2003,4,JA03,A07,A,EL CONDOR,Eng,Aristocrat,,
Russ Atkinson,2003,4,JA03,A08,A,GIZMO,Eng,Aristocrat,,
Russ Atkinson,2003,4,JA03,A09,A,JOSQUIN,Eng,Aristocrat,,
Russ Atkinson,2003,4,JA03,A10,A,LONGBOW,Eng,Aristocrat,,
Russ Atkinson,2003,4,JA03,A11,A,L. TWIN,Eng,Aristocrat,,
Russ Atkinson,2003,4,JA03,A12,A,LINB,Eng,Aristocrat,,
Russ Atkinson,2003,4,JA03,A13,A,COLD DUCK,Eng,Aristocrat,,
Russ Atkinson,2003,4,JA03,A14,A,CAPYBARA,Eng,Aristocrat,,
Russ Atkinson,2003,4,JA03,A15,A,COMPUTERMAN,Eng,Aristocrat,,
Russ Atkinson,2003,4,JA03,A16,A,ALCHEMYST,Eng,Aristocrat,,
Russ Atkinson,2003,4,JA03,A17,A,APEX DX,Eng,Aristocrat,,
Russ Atkinson,2003,4,JA03,A18,A,ANGO-KA,Eng,Aristocrat,,
Russ Atkinson,2003,4,JA03,A19,A,THE DOC,Eng,Aristocrat,,
Russ Atkinson,2003,4,JA03,A20,A,FIZZY,Eng,Aristocrat,,
Russ Atkinson,2003,4,JA03,A21,A,BION,Eng,Aristocrat,,
Russ Atkinson,2003,4,JA03,A22,A,MANTA,Eng,Aristocrat,,
Russ Atkinson,2003,4,JA03,A23,A,PETROUSHKA,Eng,Aristocrat,,
Russ Atkinson,2003,4,JA03,A24,A,THE RAT,Eng,Aristocrat,,
Russ Atkinson,2003,4,JA03,A25,A,MICROPOD,Eng,Aristocrat,,
Russ Atkinson,2003,4,JA03,AC713,S,EL CONDOR,Eng,Transposition,,
Russ Atkinson,2003,4,JA03,AC714,S,ANCHISES,Eng,UNKNOWN,,
Russ Atkinson,2003,4,JA03,AC715,S,MICROPOD,Eng,Digrafid,,
Russ Atkinson,2003,4,JA03,AC716,S,G-MAN,Eng,UNKNOWN,,
Russ Atkinson,2003,4,JA03,AC717,S,APEX DX,Eng,Baconian,,
Russ Atkinson,2003,4,JA03,AC718,S,BION,Eng,UNKNOWN,,
Russ Atkinson,2003,4,JA03,C01,C,FOMALHAUT,Eng,Cryptarithm,,
Russ Atkinson,2003,4,JA03,C02,C,MARSHEN,Eng,Cryptarithm,,
Russ Atkinson,2003,4,JA03,C03,C,ALCHEMYST,Eng,Cryptarithm,,
Russ Atkinson,2003,4,JA03,C04,C,DYETI,Eng,Cryptarithm,,
Russ Atkinson,2003,4,JA03,C05,C,OOBOO,Eng,Cryptarithm,,
Russ Atkinson,2003,4,JA03,C06,C,OZ,Eng,Cryptarithm,,
Russ Atkinson,2003,4,JA03,C07,C,MATANZA,Eng,Cryptarithm,,
Russ Atkinson,2003,4,JA03,C08,C,ARIES,Eng,Cryptarithm,,
Russ Atkinson,2003,4,JA03,C09,C,RIG R. MORTIS,Eng,Cryptarithm,,
Russ Atkinson,2003,4,JA03,C10,C,PHILLIES,Eng,Cryptarithm,,
Russ Atkinson,2003,4,JA03,C11,C,LI'L GAMIN,Eng,Cryptarithm,,
Russ Atkinson,2003,4,JA03,C12,C,THE DOC,Eng,Cryptarithm,,
Russ Atkinson,2003,4,JA03,C13,C,ACHAMP,Eng,Cryptarithm,,
Russ Atkinson,2003,4,JA03,CS1,S,VERMONSTER,Eng,Cryptarithm,,
Russ Atkinson,2003,4,JA03,CS2,S,APEX DX,Eng,Cryptarithm,,
Russ Atkinson,2003,4,JA03,E01,E,ALOHA,Eng,CC Tramp,,
Russ Atkinson,2003,4,JA03,E02,E,OZ,Eng,Variant,,
Russ Atkinson,2003,4,JA03,E03,E,MSCREP,Eng,Homophonic,,
Russ Atkinson,2003,4,JA03,E04,E,DYETI,Eng,Checkerboard,,
Russ Atkinson,2003,4,JA03,E05,E,EL CONDOR,Eng,Tridigital,,
Russ Atkinson,2003,4,JA03,E06,E,KOSHKA,Eng,Gromark,,
Russ Atkinson,2003,4,JA03,E07,E,G4EGG,Eng,Baconian,,
Russ Atkinson,2003,4,JA03,E08,E,RIG R. MORTIS,Eng,Nihilist Tramp,,
Russ Atkinson,2003,4,JA03,E09,E,CERE E. US,Eng,Slidefair,,
Russ Atkinson,2003,4,JA03,E10,E,BITWISE,Eng,Redefence,,
Russ Atkinson,2003,4,JA03,E11,E,CERE E. US,Eng,Amsco,,
Russ Atkinson,2003,4,JA03,E12,E,APEX DX,Eng,Null,,
Russ Atkinson,2003,4,JA03,E13,E,OZ,Eng,Monome-dinome,,
Russ Atkinson,2003,4,JA03,E14,E,G-MAN,Eng,Quagmire I,,
Russ Atkinson,2003,4,JA03,E15,E,APEX DX,Eng,Ragbaby,,
Russ Atkinson,2003,4,JA03,E16,E,AURION,Eng,Frac Morse,,
Russ Atkinson,2003,4,JA03,E17,E,ERNO,Eng,Playfair,,
Russ Atkinson,2003,4,JA03,E18,E,REVLOS DALG,Eng,Bifid,,
Russ Atkinson,2003,4,JA03,E19,E,KOSHKA,Eng,Conj Mat Bifid,,
Russ Atkinson,2003,4,JA03,E20,E,MARSHEN,Eng,Two-square,,
Russ Atkinson,2003,4,JA03,E21,E,ALCHEMYST,Eng,Phillips,,
Russ Atkinson,2003,4,JA03,E22,E,THE DOC,Eng,Bazeries,,
Russ Atkinson,2003,4,JA03,E23,E,GUNG HO,Eng,Quagmire III,,
Russ Atkinson,2003,4,JA03,E24,E,MICROPOD,Eng,Quagmire IV,,
Russ Atkinson,2003,4,JA03,E25,E,PHOENIX,Eng,Tri-square,,
Russ Atkinson,2003,4,JA03,E26,E,BION,Eng,Ser Playfair,,
Russ Atkinson,2003,4,JA03,P01,P,BION,Eng,Patristocrat,,
Russ Atkinson,2003,4,JA03,P02,P,COLD DUCK,Eng,Patristocrat,,
Russ Atkinson,2003,4,JA03,P03,P,CROTALUS,Eng,Patristocrat,,
Russ Atkinson,2003,4,JA03,P04,P,THE DOC,Eng,Patristocrat,,
Russ Atkinson,2003,4,JA03,P05,P,LONGBOW,Eng,Patristocrat,,
Russ Atkinson,2003,4,JA03,P06,P,OZ,Eng,Patristocrat,,
Russ Atkinson,2003,4,JA03,P07,P,JOSQUIN,Eng,Patristocrat,,
Russ Atkinson,2003,4,JA03,P08,P,RIG R. MORTIS,Eng,Patristocrat,,
Russ Atkinson,2003,4,JA03,P09,P,ANCHISES,Eng,Patristocrat,,
Russ Atkinson,2003,4,JA03,P10,P,THE RAT,Eng,Patristocrat,,
Russ Atkinson,2003,4,JA03,P11,P,G-MAN,Eng,Patristocrat,,
Russ Atkinson,2003,4,JA03,P12,P,MOTOR,Eng,Patristocrat,,
Russ Atkinson,2003,4,JA03,PS1,S,DYETI,Eng,Patristocrat,,
Russ Atkinson,2003,4,JA03,PS2,S,MICROPOD,Eng,Patristocrat,,
Russ Atkinson,2003,4,JA03,X01,X,HONEYBEE,Fre,Aristocrat,,
Russ Atkinson,2003,4,JA03,X02,X,MATANZA,Spa,Aristocrat,,
Russ Atkinson,2003,4,JA03,X03,X,CROTALUS,Ita,Aristocrat,,
Russ Atkinson,2003,4,JA03,X04,X,LONGBOW,Ger,Aristocrat,,
Russ Atkinson,2003,4,JA03,X05,X,OOBOO,Swe,Aristocrat,,
Russ Atkinson,2003,4,JA03,X06,X,NIL VERONUS,Dan,Aristocrat,,
Russ Atkinson,2003,4,JA03,X07,X,LIONEL,Lat,Aristocrat,,
Russ Atkinson,2003,4,JA03,X08,X,EL CONDOR,Spa,Patristocrat,,
Russ Atkinson,2003,4,JA03,X09,X,G-MAN,Lat,Checkerboard,,
Russ Atkinson,2003,4,JA03,X10,X,GUNG HO,Fre,IC Tramp,,
Russ Atkinson,2003,4,JA03,X11,X,AURION,Ger,Null,,
Russ Atkinson,2003,4,JA03,X12,X,SUSSI,Ita,Beaufort,,
Russ Atkinson,2003,4,JA03,XS1,S,ARIES,Int,Grille,,
Russ Atkinson,2003,4,JA03,XS2,S,FIZZY,Afr,Amsco,,
Russ Atkinson,2003,1,JF03,A01,A,COLD DUCK,Eng,Aristocrat,,
Russ Atkinson,2003,1,JF03,A02,A,LINB,Eng,Aristocrat,,
Russ Atkinson,2003,1,JF03,A03,A,DYETI,Eng,Aristocrat,,
Russ Atkinson,2003,1,JF03,A04,A,LIONEL,Eng,Aristocrat,,
Russ Atkinson,2003,1,JF03,A05,A,EL CONDOR,Eng,Aristocrat,,
Russ Atkinson,2003,1,JF03,A06,A,BRASSPOUNDER,Eng,Aristocrat,,
Russ Atkinson,2003,1,JF03,A07,A,LONGBOW,Eng,Aristocrat,,
Russ Atkinson,2003,1,JF03,A08,A,AURION,Eng,Aristocrat,,
Russ Atkinson,2003,1,JF03,A09,A,ANGO-KA,Eng,Aristocrat,,
Russ Atkinson,2003,1,JF03,A10,A,WEAVER,Eng,Aristocrat,,
Russ Atkinson,2003,1,JF03,A11,A,OZ,Eng,Aristocrat,,
Russ Atkinson,2003,1,JF03,A12,A,COMPUTERMAN,Eng,Aristocrat,,
Russ Atkinson,2003,1,JF03,A13,A,L. TWIN,Eng,Aristocrat,,
Russ Atkinson,2003,1,JF03,A14,A,OOBOO,Eng,Aristocrat,,
Russ Atkinson,2003,1,JF03,A15,A,R&K,Eng,Aristocrat,,
Russ Atkinson,2003,1,JF03,A16,A,FIZZY,Eng,Aristocrat,,
Russ Atkinson,2003,1,JF03,A17,A,JOSQUIN,Eng,Aristocrat,,
Russ Atkinson,2003,1,JF03,A18,A,RagyR,Eng,Aristocrat,,
Russ Atkinson,2003,1,JF03,A19,A,CAPYBARA,Eng,Aristocrat,,
Russ Atkinson,2003,1,JF03,A20,A,RIG R. MORTIS,Eng,Aristocrat,,
Russ Atkinson,2003,1,JF03,A21,A,ROT13,Eng,Aristocrat,,
Russ Atkinson,2003,1,JF03,A22,A,CROTALUS,Eng,Aristocrat,,
Russ Atkinson,2003,1,JF03,A23,A,G-MAN,Eng,Aristocrat,,
Russ Atkinson,2003,1,JF03,A24,A,THE DOC,Eng,Aristocrat,,
Russ Atkinson,2003,1,JF03,A25,A,MICROPOD,Eng,Aristocrat,,
Russ Atkinson,2003,1,JF03,AC696,S,G-MAN,Eng,Polyalphabetic,,
Russ Atkinson,2003,1,JF03,AC697,S,SMWS,Eng,UNKNOWN,,
Russ Atkinson,2003,1,JF03,AC698,S,BION,Eng,Gromark,,
Russ Atkinson,2003,1,JF03,AC699,S,APEX DX,Eng,UNKNOWN,,
Russ Atkinson,2003,1,JF03,AC700,S,EL CONDOR,Eng,Grandpre,,
Russ Atkinson,2003,1,JF03,C01,C,OOBOO,Eng,Cryptarithm,,
Russ Atkinson,2003,1,JF03,C02,C,VERMONSTER,Eng,Cryptarithm,,
Russ Atkinson,2003,1,JF03,C03,C,ANCHISES,Eng,Cryptarithm,,
Russ Atkinson,2003,1,JF03,C04,C,G-MAN,Eng,Cryptarithm,,
Russ Atkinson,2003,1,JF03,C05,C,CROTALUS,Eng,Cryptarithm,,
Russ Atkinson,2003,1,JF03,C06,C,LI'L GAMIN,Eng,Cryptarithm,,
Russ Atkinson,2003,1,JF03,C07,C,OZ,Eng,Cryptarithm,,
Russ Atkinson,2003,1,JF03,C08,C,LINB,Eng,Cryptarithm,,
Russ Atkinson,2003,1,JF03,C09,C,APEX DX,Eng,Cryptarithm,,
Russ Atkinson,2003,1,JF03,C10,C,ALCHEMYST,Eng,Cryptarithm,,
Russ Atkinson,2003,1,JF03,C11,C,FIBBER,Eng,Cryptarithm,,
Russ Atkinson,2003,1,JF03,C12,C,APEX DX,Eng,Cryptarithm,,
Russ Atkinson,2003,1,JF03,C13,C,THE DOC,Eng,Cryptarithm,,
Russ Atkinson,2003,1,JF03,C14,C,ACHAMP,Eng,Cryptarithm,,
Russ Atkinson,2003,1,JF03,CC01,S,MICROPOD,Eng,Aristocrat,,
Russ Atkinson,2003,1,JF03,CC02,S,QUINCE,Eng,Patristocrat,,
Russ Atkinson,2003,1,JF03,CC03,S,QUINCE,Eng,Patristocrat,,
Russ Atkinson,2003,1,JF03,CC04,S,FIZZY,Spa,Aristocrat,,
Russ Atkinson,2003,1,JF03,CC05,S,MICROPOD,Eng,Checkerboard,,
